IdCaso,IdentificadorCaso,Estado,ZonIdLugarDelHecho,MUNINICIO_CASO,DEPTO_CASO,ANNOH,MESH,DIAH,Id,NumeroVictima,FechaIngresoRegistro,Nacionalidad,Sexo,Orientación_Sexual,FechaNacimiento,Edad,DescripcionEdad,Etnia,DescripcionEtnia,Discapacidad,OcupacionVictima,DescripcionOtraOcupacionVictima,CalidadVictima,TipoPoblacionVulnerable,DescripcionOtroTipoPoblacionVuln,Organización_Civil,MilitantePolitico,DescripcionOtroMilitantePolitico,ANNOH1,Grupo,DESCRIPCION_GRUPO,EspeficicacionPresuntoResponsabl,ObservacionesGrupoArmado1,RangoFuerzasArmadas,Descripción_Rango_Fuerzas_Armada,RangoGrupoArmado,DescripcionRangoGrupoArmado,BaseOrigen,CargoRangoFuncionarioPublico,CargoEmpleadoSectorPrivado,AccionesBusquedaFamilias,ACTV_MEC_BUS,FECHA_ACT_BUSQ,COD_SIRDEC,SituacionActualVictima,FuenteInformacionDesaparicion,DIAFH,MESFH,ANNOFH,RAD_SEN_JUD,INFJEV,CONFESION,VIOL_CUERPO_NOMBRE,SIG_VIOL_CUERPO,SignosViolenciaSexual,DESC_SIG_VS,DisposicionCuerpo,D_DISP_CUERPO,MUN_APARIC,DEPTO_APARIC,VEREDA_SITIO_AP,ESC_APARIC,COORDEN_APX,COORDEN_APY,REG_HECHOS_GAO,ENTIDAD_RECEP_DENUN,FECHA_DENUN,MUN_DENUN,DEPTO_DENUN,AfectacionHeridos,DescripcionAfectacionHeridos,CircunstanciaMuerteVictima,DES_CIRMU,ActividadDesarrolladaMomentoAfec,DES_ATC_VIC,CALETERO,CAMP,COCI,COMAN,COMBA,CONTA,ENTRE,ESCO,OGAOEXTOR,FAB_ARM,MINAS,GUAR,INFORM,PATRU,RADIO,RASP,SER_SALUD,SICA,TRA_ORG,TRA_DRO,TRA_ARMAS,SIN_OFI,OTRO_OFI,HechosSimultaneosDuranteCautiver,DES_H_SIM_PER,TipoSalida,DES_SAL,MotivoSalida,MUN_FINALI,DEPTO_FINALI,GrupoSalida,DESCRIPCION_GRUPO_SALIDA,BX,ObservacionesGrupoArmado11,NUM_VECRE,Observaciones_Situación_Actual_d,Circustancia_Muerte_en_Cautiveri,Descripción_Otra_Circustancia_Mu,Tipo_Liberación,Descripción_Otro_Tipo_Liberación,Días_Cautiverio,No_Veces_secuestrado,Hechos_Simultáneos_Durante_Perio,Otro_Hecho_Simultáneos_Durante_P,ABOR_FORZ,ABU_SEX,ACOS_SEX,ANT_EST_FOR,CAMB_FOR,DESN_FOR,EMB_FOR,ESCL_SEX,MUT_ORG_SEX,MutilacionOrganos,PRES_ACT_SEX,OBL_REA_ASEX,PROS_FOR,TORT_SEX,VIOLA_SEX,OTRMODVS,Base,IdCasoRelacionado,FechaRegistro,REGION,Cabecera_Municipal,Comuna,BARRIO,Area_Rural,Corregimiento,Vereda,CódigoCentroPoblado,CentroPoblado,TipoCentroPoblado,COORDY,COORDX,Territorio_Colectivo,Resguardo,Modalidad,Descripción_de_la_Modalidad,Iniciativa,TipoUnidadAtacada,DescripcionTipoUnidadAtacada,PRESUNTO_REPONSABLE,DESCRIPCION_PRESUNTO_RESPONSABLE,Observaciones_Presunto_Responsab,NumeroCombatientesGrupoArmado1,DescripcionCombatientesGrupoArma,ArmasGrupoArmado1,DescripcionTipoArmasGrupoArmado1,PRESUNTO_REPONSABLE2,AP,AQ,AR,NumeroCombatientesGrupoArmado2,AT,ArmasGrupoArmado2,DescripcionTipoArmasGrupoArmado2,PRESUNTO_REPONSABLE3,AX,AY,AZ,NumeroCombatientesGrupoArmado3,BB,ArmasGrupoArmado3,DescripcionTipoArmasGrupoArmado3,AmetrallamientoDesdeAire,AtaquePoblacion,AtaqueInstalacionFuerzasarmadasE,Bombardeo,CombateContactoArmado,Emboscada,CombatienteMuertoCircunstanciaNo,Hostigamiento,OperacionMilitar,OtraAccionBelicaSimultanea,DescripcionOtraAccionBelicaSimul,AbandonoDespojoForzadoTierras,AmenazaIntimidacion,AtaqueContraMisionMedica,ConfinamientoRestriccionMovilida,DesplazamientoForzado,Extorsion,LesionadosCiviles,Pillaje,Tortura,ViolenciaBasadaGenero,OtroHechoSimultaneo,GrupoPertenecenLosCapturados,Capturas,EscudoHumano,LesionadosCombatientes,TotalMilitares,TotalPolicias,TotalOtrasFuerzasArmadasEstatale,TotalAgentesEstadoSinInformacion,TotalCombatientesFuerzasArmadasD,TotalCombatientesDeLasGuerrillas,TotalCombatientesDeLosParamilita,TotalMuertosGrupoPosdesmovilizac,TotalCombatientesSinInformacion,TotalCombatientesOtrosGruposArma,TotalCombatientesGruposArmadosOr,TotalCombatientesMuertos,TotalPersonasSinInformacion,TotalCivilesMuertos,TotalCivilesCombatientesMuertos,VentajaMilitar,GrafitisLetreros,VinculosFamiliares,MujeresEmbarazadas,TierraArrasada,TipoCaso,CasoMaestro,NumeroVictimasCaso,PRESUNTO_REPONSABLE1,FECIN,TipoArmas,DescripcionArmas,PorteListas,IngresoViviendaFinca,Encapuchados,PerpetradorIdentificado,TipoSevicia,Num_Victimas_Sevicia,DescripcionSevicia,BienesCultLugaresCulto,EntidadBancaria,EntidadesPublicas,EstablecimientoComercial,InfraComunicaciones,Infraeducativa,InfraMedica,InfraElectrica,InfraEmpresarial,InfraEnergetica,InfraVial,MaterialElectoral,MediosTransporte,MercanciasObjetosMateriales,PropiedadRural,SedeGremioSindicato,SedePartidoPolitico,ViviendaUrbana,OtroTipoBien,DescripcionTipoBien,EventosPrevios,DescripcionEventosPrevios,TipoDesaparicion,Momentos,NombreTipoEvento,T_CICOLE,N_VIC_LE,ModalidadDescripcion,FormaVinculacion,TipoVinculacion,IngresoEscuela,Modalidad_de_Secuestro,Tipo_Secuestro,Finalidad_del_Secuestro,Descripcion_Otra_Finalidad,Exigencia_para_la_Liberación,DescripcionOtraExigencia,Total_Civiles,Total_Combatientes,Total_Civiles_Combatientes,PresuntoResponsableNv1,PresuntoResponsableNv2
101926,AS200603070002,Publicado,27001,QUIBDÓ,CHOCÓ,2006,3,7,109481,,24aug2015,,H,Sin Información,01jan1900,,,Indígena,Embera Katio,,Sin Información,,Civil,Líder Indígena,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,ATRATO,1,,ALAMOS,0,,,27001000,SAN FRANCISCO DE QUIBDO,CM,,,,,Citación,,,,,Desconocido,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,3,,24aug2015,ND,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Desconocido,No aplica
101929,AS200603300002,Publicado,27450,MEDIO SAN JUAN,CHOCÓ,2006,3,30,109534,,18may2018,Colombiana,H,Sin Información,01jan1900,,,Indígena,Emberá Wounaan,,Empleado,,Civil,Sindicalista,Maestro - Educador,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,VALLE DE SAN JUAN,0,,,0,,,,,,,,UNION WOUNAAN,,Retención/Ejecución,,,,,Guerrilla,FARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,,Estigmatización/Señalamiento,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,04mar2015,ND,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrilla,FARC
102082,AS201000000005,Publicado,27006,ACANDÍ,CHOCÓ,2010,3,0,134265,,30nov2016,,H,Sin Información,01jan1900,,,Indígena,Chidima,,Sin Información,,Civil,Líder Indígena,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,URABA,0,,,1,,,,,,,,,TANELA,Desconocida,,,,,Grupo Posdesmovilización,Urabeños/Autodefensas Gaitanistas de Colombia/Águilas Negras/Clan Úsuga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,30nov2016,Arma de Fuego,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grupo Posdesmovilización,Urabeños/Autodefensas Gaitanistas de Colombia/Águilas Negras/Clan Úsuga
102092,AS200104080004,Publicado,27006,ACANDÍ,CHOCÓ,2001,4,8,93426,,31may2013,,H,Sin Información,01jan1900,,,Indígena,,,Sin Información,,Civil,Líder Indígena,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,URABA,0,,,0,,,,,,,,,CHIDIMA TOLO,Desconocida,,,,,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,31may2013,Arma Corto Punzante,,0,0,0,0,Degollamiento,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC
102106,AS201409120003,Publicado,27025,ALTO BAUDÓ,CHOCÓ,2014,9,12,199723,,18jul2017,,H,Sin Información,01jan1900,,,Indígena,Embera Dobidá,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,LITORAL PACIFICO,0,,,0,,,,,,,,,,Desconocida,,,,,Guerrilla,FARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,2,,18jul2017,ND,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrilla,FARC
102106,AS201409120003,Publicado,27025,ALTO BAUDÓ,CHOCÓ,2014,9,12,199724,,18jul2017,,H,Sin Información,01jan1900,,,Indígena,Embera Dobidá,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,LITORAL PACIFICO,0,,,0,,,,,,,,,,Desconocida,,,,,Guerrilla,FARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,2,,18jul2017,ND,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrilla,FARC
102124,AS201409130001,Publicado,27025,ALTO BAUDÓ,CHOCÓ,2014,9,13,115212,,20apr2015,Colombiana,H,Sin Información,01jan1900,,,Indígena,,,Sin Información,,Civil,Líder Indígena,Asociación del Cabildo Indígena del Alto Baudó - ACIA,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,LITORAL PACIFICO,0,,,0,,,,,,,,,,Desconocida,,,,,Guerrilla,ELN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,2,,20apr2015,Arma de Fuego,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrilla,ELN
102124,AS201409130001,Publicado,27025,ALTO BAUDÓ,CHOCÓ,2014,9,13,115211,,17mar2018,Colombiana,H,Sin Información,01jan1900,,,Indígena,,,Sin Información,,Civil,Líder Indígena,Presidente Organización del Chocó OICH,OICH (Organización Indígena del Chocó),,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,LITORAL PACIFICO,0,,,0,,,,,,,,,,Desconocida,,,,,Guerrilla,ELN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,2,,20apr2015,Arma de Fuego,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrilla,ELN
102130,AS200603120004,Publicado,27073,BAGADÓ,CHOCÓ,2006,3,12,198713,,18jul2017,,H,Sin Información,01jan1900,,Niño,Indígena,Embera Katio,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,ATRATO,0,,,0,,,,,,,,,TAHAMI DEL ANDAGUEDA,Desconocida,,,,,Guerrilla,FARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,18jul2017,ND,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrilla,FARC
102132,AS201203200001,Publicado,27073,BAGADÓ,CHOCÓ,2012,3,20,199662,,18jul2017,,H,Sin Información,01jan1900,,Niño,Indígena,Embera Katio,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,ATRATO,0,,,0,,,,,,,,,ANDAGUEDA,Desconocida,,,,,Agente del Estado,No Identificado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,2,,18jul2017,ND,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agente del Estado,No Identificado
102132,AS201203200001,Publicado,27073,BAGADÓ,CHOCÓ,2012,3,20,199663,,18jul2017,,H,Sin Información,01jan1900,,Niño,Indígena,Embera Katio,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,ATRATO,0,,,0,,,,,,,,,ANDAGUEDA,Desconocida,,,,,Agente del Estado,No Identificado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,2,,18jul2017,ND,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agente del Estado,No Identificado
102133,AS201207010002,Publicado,27073,BAGADÓ,CHOCÓ,2012,7,1,199672,,18jul2017,,H,Sin Información,01jan1900,,Niño,Indígena,Embera Katio,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,ATRATO,0,,,0,,,,,,,,,ANDAGUEDA,Desconocida,,,,,Agente del Estado,No Identificado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,18jul2017,ND,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agente del Estado,No Identificado
102134,AS201207030002,Publicado,27073,BAGADÓ,CHOCÓ,2012,7,3,199674,,18jul2017,,H,Sin Información,01jan1900,,,Indígena,Emberá Chamí,,Sin Información,,Civil,Desmovilizado,Grupo Armado no Identificado,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,ATRATO,0,,,0,,,,,,,,,ALTO SINÚ,Desconocida,,,,,Desconocido,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,2,,18jul2017,ND,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Desconocido,No aplica
102134,AS201207030002,Publicado,27073,BAGADÓ,CHOCÓ,2012,7,3,199673,,18jul2017,,H,Sin Información,01jan1900,,,Indígena,Emberá Chamí,,Sin Información,,Civil,Desmovilizado,Grupo Armado no Identificado,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,ATRATO,0,,,0,,,,,,,,,ALTO SINÚ,Desconocida,,,,,Desconocido,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,2,,18jul2017,ND,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Desconocido,No aplica
102135,AS201504180001,Publicado,27073,BAGADÓ,CHOCÓ,2015,4,18,130870,,29nov2016,,M,Sin Información,01jan1900,,,Indígena,Embera Katio,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,ATRATO,0,,,1,,,,,,,,,TAHAMI DEL ALTO ANDAGUEDA,Ataque Indiscriminado,,,,,Agente del Estado,Ejército Nacional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,29nov2016,Artefacto Explosivo,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agente del Estado,Ejército Nacional
102136,AS201504180002,Publicado,27073,BAGADÓ,CHOCÓ,2015,4,18,199733,,18jul2017,,M,Sin Información,01jan1900,,,Indígena,Embera Katio,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,ATRATO,0,,,0,,,,,,,,,,Desconocida,,,,,Agente del Estado,Ejército Nacional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,18jul2017,ND,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agente del Estado,Ejército Nacional
102138,AS198008310001,Publicado,5890,YOLOMBÓ,ANTIOQUIA,2001,8,17,62003,,22jan2018,Colombiana,H,Sin Información,01jan1900,,,Indígena,Embera,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,NORDESTE ANTIOQUEÑO,0,,,1,,LA CABAÑA,,,,,,,,Desconocida,,,,,Grupo Armado No Dirimido,,Agente del Estado/Grupo paramilitar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,3,,18apr2016,ND,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grupo Armado No Dirimido,
102138,AS198008310001,Publicado,5890,YOLOMBÓ,ANTIOQUIA,2001,8,17,62004,,18apr2016,,H,Sin Información,01jan1900,,,Indígena,Embera,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,NORDESTE ANTIOQUEÑO,0,,,1,,LA CABAÑA,,,,,,,,Desconocida,,,,,Grupo Armado No Dirimido,,Agente del Estado/Grupo paramilitar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,3,,18apr2016,ND,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grupo Armado No Dirimido,
102138,AS198008310001,Publicado,5890,YOLOMBÓ,ANTIOQUIA,2001,8,17,62005,,08mar2018,Colombiana,H,Sin Información,01jan1900,,,Indígena,Embera,,Sin Información,,Civil,Autoridad Indígena,Gobernador Indígena,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,NORDESTE ANTIOQUEÑO,0,,,1,,LA CABAÑA,,,,,,,,Desconocida,,,,,Grupo Armado No Dirimido,,Agente del Estado/Grupo paramilitar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,3,,18apr2016,ND,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grupo Armado No Dirimido,
102139,AS198703240002,Publicado,27073,BAGADÓ,CHOCÓ,1987,3,24,64437,,20nov2017,Colombiana,H,Sin Información,01jan1900,,Persona menor de 18 años,Indígena,Embera Katio,,No Aplica,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,ATRATO,0,,,0,,,,,,,,,,Incursión,,,,,Grupo Armado No Identificado,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,2,,23jul2015,Objeto Contundente,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grupo Armado No Identificado,No aplica
102139,AS198703240002,Publicado,27073,BAGADÓ,CHOCÓ,1987,3,24,64436,,23jul2015,,H,Sin Información,01jan1900,,Persona menor de 18 años,Indígena,Embera Katio,,No Aplica,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,ATRATO,0,,,0,,,,,,,,,,Incursión,,,,,Grupo Armado No Identificado,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,2,,23jul2015,Objeto Contundente,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grupo Armado No Identificado,No aplica
102140,AS200004240001,Publicado,27073,BAGADÓ,CHOCÓ,2000,4,18,89188,,24jan2018,Colombiana,H,Sin Información,01jan1900,,,Indígena,Embera Katio,,Campesino,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,ATRATO,0,,,1,,,27073014,MUCHICHI,CP,,,,TAHAMI DEL ANDAGUEDA,Ataque Indiscriminado,,,,,Agente del Estado,Ejército Nacional,Batallón San Mateo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,Detención Arbitraria,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,3,,31may2013,Arma de Fuego,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agente del Estado,Ejército Nacional
102140,AS200004240001,Publicado,27073,BAGADÓ,CHOCÓ,2000,4,18,89186,,31may2013,,H,Sin Información,01jan1900,,,Indígena,,,Campesino,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,ATRATO,0,,,1,,,27073014,MUCHICHI,CP,,,,TAHAMI DEL ANDAGUEDA,Ataque Indiscriminado,,,,,Agente del Estado,Ejército Nacional,Batallón San Mateo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,Detención Arbitraria,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,3,,31may2013,Arma de Fuego,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agente del Estado,Ejército Nacional
